Fecha,Casos,Casos_Acum,Muertes,Muertes_Acum,Recuperados,Recuperados_Acum,Vacunados_Prim,Vacunados_Seg
2020-08-28,165,5417,3,194,143,835,0,0
2020-08-29,55,5472,1,195,46,881,0,0
2020-08-30,0,5472,0,195,0,881,0,0
2020-08-31,67,5539,3,198,17,898,0,0
2020-09-01,116,5655,1,199,4,902,0,0
2020-09-02,105,5760,1,200,100,1002,0,0
2020-09-03,101,5861,0,200,95,1097,0,0
2020-09-04,178,6039,1,201,118,1215,0,0
2020-09-05,68,6107,0,201,63,1278,0,0
2020-09-06,108,6215,0,201,53,1331,0,0
2020-09-07,174,6389,6,207,9,1340,0,0
2020-09-08,172,6561,4,211,38,1378,0,0
2020-09-09,183,6744,7,218,37,1415,0,0
2020-09-10,189,6933,0,218,30,1445,0,0
2020-09-11,233,7166,2,220,119,1564,0,0
2020-09-12,89,7255,2,222,0,1564,0,0
2020-09-13,39,7294,0,222,2,1566,0,0
2020-09-14,93,7387,2,224,20,1586,0,0
2020-09-15,82,7469,1,225,106,1692,0,0
2020-09-16,50,7519,1,226,51,1743,0,0
2020-09-17,21,7540,0,226,63,1806,0,0
2020-09-18,113,7653,1,227,92,1898,0,0
2020-09-19,13,7666,0,227,18,1916,0,0
2020-09-20,16,7682,0,227,18,1934,0,0
2020-09-21,54,7736,0,227,33,1967,0,0
2020-09-22,54,7790,6,233,11,1978,0,0
2020-09-23,135,7925,5,238,230,2208,0,0
2020-09-24,63,7988,1,239,28,2236,0,0
2020-09-25,67,8055,0,239,43,2279,0,0
2020-09-26,82,8137,0,239,25,2304,0,0
2020-09-27,11,8148,1,240,1,2305,0,0
2020-09-28,40,8188,5,245,37,2342,0,0
2020-09-29,40,8228,0,245,31,2373,0,0
2020-09-30,70,8298,0,245,137,2510,0,0
2020-10-01,24,8322,1,246,70,2580,0,0
2020-10-02,67,8389,2,248,87,2667,0,0
2020-10-03,75,8464,0,248,13,2680,0,0
2020-10-04,55,8519,1,249,65,2745,0,0
2020-10-05,25,8544,1,250,5,2750,0,0
2020-10-06,56,8600,0,250,2,2752,0,0
2020-10-07,41,8641,2,252,39,2791,0,0
2020-10-08,35,8676,1,253,62,2853,0,0
2020-10-09,39,8715,0,253,53,2906,0,0
2020-10-10,30,8745,0,253,67,2973,0,0
2020-10-11,15,8760,0,253,27,3000,0,0
2020-10-12,19,8779,0,253,28,3028,0,0
2020-10-13,41,8820,0,253,145,3173,0,0
2020-10-14,34,8854,0,253,121,3294,0,0
2020-10-15,15,8869,2,255,139,3433,0,0
2020-10-16,23,8892,0,255,35,3468,0,0
2020-10-17,13,8905,0,255,13,3481,0,0
2020-10-18,3,8908,0,255,7,3488,0,0
2020-10-19,20,8928,0,255,97,3585,0,0
2020-10-20,19,8947,0,255,17,3602,0,0
2020-10-21,11,8958,0,255,16,3618,0,0
2020-10-22,19,8977,3,258,82,3700,0,0
2020-10-23,25,9002,0,258,66,3766,0,0
2020-10-24,21,9023,0,258,17,3783,0,0
2020-10-25,2,9025,0,258,7,3790,0,0
2020-10-26,20,9045,0,258,61,3851,0,0
2020-10-27,21,9066,0,258,41,3892,0,0
2020-10-28,10,9076,0,258,31,3923,0,0
2020-10-29,10,9086,0,258,104,4027,0,0
2020-10-30,6,9092,0,258,87,4114,0,0
2020-10-31,13,9105,0,258,21,4135,0,0
2020-11-01,0,9105,0,258,1,4136,0,0
2020-11-02,7,9112,2,260,0,4136,0,0
2020-11-03,12,9124,0,260,23,4159,0,0
2020-11-04,10,9134,0,260,17,4176,0,0
2020-11-05,8,9142,0,260,26,4202,0,0
2020-11-06,15,9157,1,261,72,4274,0,0
2020-11-07,6,9163,0,261,16,4290,0,0
2020-11-08,4,9167,0,261,0,4290,0,0
2020-11-09,7,9174,0,261,60,4350,0,0
2020-11-10,4,9178,0,261,22,4372,0,0
2020-11-11,20,9198,2,263,78,4450,0,0
2020-11-12,22,9220,0,263,73,4523,0,0
2020-11-13,22,9242,0,263,137,4660,0,0
2020-11-14,17,9259,0,263,74,4734,0,0
2020-11-15,0,9259,0,263,83,4743,0,0
2020-11-16,13,9272,3,266,31,4774,0,0
2020-11-17,2,9274,0,266,26,4800,0,0
2020-11-18,22,9296,1,267,104,4904,0,0
2020-11-19,43,9339,0,267,109,5013,0,0
2020-11-20,3,9342,0,267,50,5063,0,0
2020-11-21,5,9347,0,267,0,5063,0,0
2020-11-22,13,9360,0,267,0,5063,0,0
2020-11-23,1,9361,0,267,7,5070,0,0
2020-11-24,15,9376,0,267,26,5096,0,0
2020-11-25,23,9399,0,267,21,5117,0,0
2020-11-26,14,9413,1,268,202,5319,0,0
2020-11-27,12,9425,0,268,13,5332,0,0
2020-11-28,1,9426,0,268,3,5335,0,0
2020-11-29,4,9430,0,268,25,5360,0,0
2020-11-30,5,9435,0,268,15,5375,0,0
2020-12-01,2,9437,0,268,295,5670,0,0
2020-12-02,33,9470,2,270,30,5700,0,0
2020-12-03,12,9482,0,270,34,5734,0,0
2020-12-04,11,9493,0,270,64,5798,0,0
2020-12-05,28,9521,0,270,2,5800,0,0
2020-12-06,6,9527,0,270,0,5800,0,0
2020-12-07,14,9541,0,270,17,5817,0,0
2020-12-08,27,9568,0,270,54,5871,0,0
2020-12-09,17,9585,0,270,71,5942,0,0
2020-12-10,17,9602,1,271,0,5942,0,0
2020-12-11,4,9606,0,271,5,5947,0,0
2020-12-12,26,9632,0,271,99,6046,0,0
2020-12-13,9,9641,0,271,14,6060,0,0
2020-12-14,7,9648,0,271,87,6147,0,0
2020-12-15,4,9652,0,271,91,6238,0,0
2020-12-16,26,9678,0,271,68,6306,0,0
2020-12-17,12,9690,0,271,50,6356,0,0
2020-12-18,15,9705,0,271,163,6519,0,0
2020-12-19,18,9723,0,271,0,6601,0,0
2020-12-20,0,9723,1,272,38,6639,0,0
2020-12-21,5,9728,1,273,101,6740,0,0
2020-12-22,9,9737,1,274,88,6828,0,0
2020-12-23,11,9748,0,274,128,6956,0,0
2020-12-24,20,9768,0,274,101,7057,0,0
2020-12-25,33,9801,0,274,0,7057,0,0
2020-12-26,20,9821,0,274,94,7151,0,0
2020-12-27,0,9821,1,275,35,7186,0,0
2020-12-28,7,9828,0,275,61,7247,0,0
2020-12-29,23,9851,3,278,64,7311,0,0
2020-12-30,27,9878,0,278,98,7409,0,0
2020-12-31,44,9922,0,278,117,7526,0,0
2021-01-01,12,9934,0,278,51,7577,0,0
2021-01-02,1,9935,0,278,6,7583,0,0
2021-01-03,11,9946,0,278,78,7661,0,0
2021-01-04,35,9981,0,278,48,7709,0,0
2021-01-05,33,10014,1,279,93,7802,0,0
2021-01-06,66,10080,0,279,21,7823,0,0
2021-01-07,48,10128,0,279,0,7823,0,0
2021-01-08,19,10147,1,280,69,7892,0,0
2021-01-09,44,10191,1,281,59,7951,0,0
2021-01-10,28,10219,0,281,43,7994,0,0
2021-01-11,56,10275,2,283,55,8049,0,0
2021-01-12,29,10304,1,284,10,8059,0,0
2021-01-13,40,10344,1,285,25,8084,0,0
2021-01-14,126,10470,1,286,35,8119,0,0
2021-01-15,93,10563,0,286,44,8163,0,0
2021-01-16,74,10637,0,286,67,8230,0,0
2021-01-17,117,10754,3,289,59,8289,0,0
2021-01-18,35,10789,1,290,39,8328,0,0
2021-01-19,39,10828,2,292,64,8392,0,0
2021-01-20,196,11024,0,292,52,8444,0,0
2021-01-21,112,11136,6,298,59,8503,0,0
2021-01-22,119,11255,4,302,56,8559,0,0
2021-01-23,70,11325,4,306,75,8634,0,0
2021-01-24,49,11374,0,306,51,8685,0,0
2021-01-25,90,11464,3,309,117,8802,0,0
2021-01-26,46,11510,1,310,55,8857,0,0
2021-01-27,44,11554,3,313,42,8899,0,0
2021-01-28,85,11639,2,315,62,8961,0,0
2021-01-29,107,11746,2,317,59,9020,0,0
2021-01-30,74,11820,1,318,37,9057,0,0
2021-01-31,75,11895,2,320,36,9093,0,0
2021-02-01,49,11944,3,323,52,9145,0,0
2021-02-02,102,12046,9,332,66,9211,138,0
2021-02-03,126,12172,2,334,28,9239,203,0
2021-02-04,166,12338,4,338,59,9298,293,0
2021-02-05,107,12445,0,338,38,9336,396,0
2021-02-06,60,12505,0,338,25,9361,396,0
2021-02-07,108,12613,0,338,48,9409,396,0
2021-02-08,71,12684,3,341,66,9475,432,0
2021-02-09,88,12772,4,345,36,9511,463,0
2021-02-10,125,12897,3,348,59,9570,816,0
2021-02-11,0,12897,0,348,0,9570,816,0
2021-02-12,139,13036,12,360,209,9779,816,0
2021-02-13,69,13105,0,360,43,9822,816,0
2021-02-14,47,13152,0,360,56,9878,816,0
2021-02-15,23,13175,0,360,44,9922,816,0
2021-02-16,14,13189,0,360,23,9945,816,0
2021-02-17,7,13196,1,361,24,9969,816,0
2021-02-18,27,13223,1,362,33,10002,816,0
2021-02-19,73,13296,0,362,59,10061,816,0
2021-02-20,42,13338,2,364,67,10128,826,0
2021-02-21,41,13379,0,364,17,10145,826,0
2021-02-22,61,13440,5,369,78,10223,826,54
2021-02-23,55,13495,4,373,41,10264,826,123
2021-02-24,48,13543,1,374,71,10335,826,173
2021-02-25,63,13606,1,375,68,10403,826,265
2021-02-26,46,13652,3,378,96,10499,826,265
2021-02-27,21,13673,4,382,25,10524,827,365
2021-02-28,19,13692,3,385,61,10585,827,365
2021-03-01,43,13735,1,386,50,10635,827,365
2021-03-02,24,13759,12,398,63,10698,1533,566
2021-03-03,28,13787,7,405,37,10735,1533,566
2021-03-04,34,13821,3,408,28,10763,1533,566
2021-03-05,52,13873,1,409,43,10806,1533,566
2021-03-06,18,13891,2,411,24,10830,4995,721
2021-03-07,32,13923,3,414,24,10854,5028,721
2021-03-08,10,13933,3,417,21,10875,5197,740
2021-03-09,33,13966,0,417,23,10898,5603,774
2021-03-10,23,13989,4,421,35,10933,6035,776
2021-03-11,25,14014,1,422,79,11012,6321,788
2021-03-12,29,14043,2,424,91,11103,6596,788
2021-03-13,29,14072,1,425,65,11168,6596,788
2021-03-14,22,14094,0,425,84,11252,6603,788
2021-03-15,35,14129,3,428,28,11280,6796,788
2021-03-16,42,14171,0,428,24,11304,6971,799
2021-03-17,23,14194,0,428,55,11359,7164,809
2021-03-18,55,14249,0,428,87,11446,7416,810
2021-03-19,59,14308,0,428,35,11481,7529,819
2021-03-20,8,14316,0,428,47,11528,7555,819
2021-03-21,12,14328,0,428,33,11561,7572,819
2021-03-22,13,14341,2,430,19,11580,7693,939
2021-03-23,29,14370,0,430,33,11613,7851,1384
2021-03-24,14,14384,0,430,243,11856,8068,2167
2021-03-25,18,14402,3,433,96,11952,8272,3131
2021-03-26,8,14410,0,433,36,11988,8564,3998
2021-03-27,4,14414,0,433,20,12008,8622,4147
